2 4 4 8 10 11 16 21 21 24 22 25 31 31 34 34 36 35 38 40 
2 4 6 12 13 15 19 21 23 27 33 33 35 34 35 30 36 36 38 40 
4 6 5 11 17 17 18 23 29 34 33 34 32 34 36 36 39 37 39 40 
4 5 3 2 2 3 6 10 13 16 16 18 22 26 28 33 35 38 39 40 
2 2 5 7 9 7 13 17 19 23 21 21 24 25 31 35 37 39 39 40 
2 2 2 2 4 7 11 14 18 25 29 25 29 27 33 36 38 37 37 40 
1 2 4 4 7 6 8 10 11 15 20 20 25 28 31 34 32 33 39 40 
4 6 13 18 19 26 25 28 29 32 32 29 32 31 34 37 38 39 38 40 
3 3 3 5 6 8 9 13 12 15 24 22 21 23 24 23 26 33 35 40 
4 4 4 6 11 6 8 10 13 23 24 27 30 27 26 32 38 39 39 40 
3 2 5 9 13 13 15 13 16 18 23 23 26 30 34 33 38 37 39 40 
3 2 4 5 2 5 9 8 13 16 18 19 20 27 33 35 35 37 38 40 
2 5 5 10 18 21 23 25 25 27 28 25 30 33 32 31 30 35 38 40 
5 7 12 15 11 14 18 15 23 28 29 33 34 35 34 36 37 34 37 40 
3 10 15 16 16 16 16 16 17 17 19 19 23 23 30 34 36 37 39 40 
3 2 3 5 7 10 8 7 11 10 14 18 14 20 22 25 31 36 38 40 
3 3 6 6 9 10 13 16 14 17 17 18 20 23 27 36 37 37 39 40 
3 3 5 5 9 12 16 17 18 19 21 28 28 29 34 35 36 36 38 40 
4 7 11 10 15 15 19 24 28 28 27 25 29 35 36 39 39 39 39 40 
1 3 4 5 8 8 10 16 21 24 28 30 32 35 34 33 36 38 39 40 
3 4 4 4 5 6 9 12 13 21 18 24 23 22 28 31 35 37 39 40 
2 3 4 6 9 13 12 11 18 17 18 22 24 29 32 31 35 38 39 40 
1 3 5 9 10 10 15 19 21 26 23 22 23 21 27 28 29 36 36 40 
2 5 4 5 9 5 5 7 13 15 20 25 25 31 35 39 39 39 39 40 
1 3 2 4 6 7 6 5 10 11 11 12 15 19 25 30 31 35 39 40 
3 6 7 11 12 15 18 18 22 27 26 27 28 32 34 34 35 37 39 40 
2 3 2 5 7 6 10 10 17 20 28 27 29 33 36 37 38 37 39 40 
2 5 6 7 7 6 9 12 16 25 29 32 36 37 39 37 37 36 37 40 
2 2 4 5 5 11 15 21 18 21 26 23 24 22 32 37 39 39 39 40 
1 1 3 2 5 5 7 13 13 16 21 23 21 22 26 33 36 36 38 40 
3 5 8 7 9 9 12 15 18 19 20 22 29 30 32 31 37 38 39 40 
3 5 11 11 10 13 12 17 18 20 27 32 30 35 36 35 34 35 38 40 
3 5 6 12 14 20 22 29 30 31 33 32 28 29 30 35 36 38 39 40 
3 5 8 8 10 13 17 20 22 19 22 25 26 31 35 38 37 37 38 40 
5 6 8 9 12 16 19 17 19 23 26 27 28 30 36 38 38 38 39 40 
2 4 6 10 13 10 13 14 15 13 15 17 18 23 27 28 37 39 39 40 
3 6 6 7 9 16 15 11 17 16 19 26 26 29 32 33 36 38 38 40 
4 5 6 8 9 7 9 12 17 18 22 27 29 35 37 39 38 37 38 40 
3 6 8 7 4 6 6 11 14 15 21 22 29 30 31 32 34 37 39 40 
3 5 7 9 9 10 12 12 14 21 26 23 28 28 31 34 37 37 39 40 
2 4 6 12 14 23 29 28 29 28 31 31 33 31 32 34 34 39 36 40 
4 7 12 13 21 22 26 25 22 24 23 24 25 26 31 31 36 38 38 40 
3 7 6 10 14 18 21 22 28 33 33 32 33 29 30 35 35 36 39 40 
1 2 2 2 4 8 11 15 20 21 23 24 28 32 34 36 38 38 37 40 
3 4 4 7 7 8 8 10 8 14 22 25 24 25 28 30 34 34 36 40 
1 1 1 3 6 10 15 13 20 27 28 32 33 36 37 38 39 37 38 40 
1 2 5 9 8 11 15 15 16 18 25 27 32 34 35 37 39 39 39 40 
1 4 3 6 6 6 7 9 8 15 17 16 24 24 28 29 34 38 39 40 
1 2 3 6 6 5 8 15 18 23 25 26 29 31 35 38 39 39 39 40 
3 2 1 1 3 4 7 4 6 10 14 13 13 19 26 28 31 35 39 40 
3 4 6 8 14 20 23 25 32 31 32 33 34 36 37 39 38 39 39 40 
4 7 11 6 6 6 9 12 16 18 23 27 25 27 27 27 33 33 38 40 
1 2 5 5 5 6 11 17 16 14 14 19 28 32 31 33 35 38 39 40 
2 2 3 4 11 9 15 16 18 23 26 22 23 29 34 33 37 39 39 40 
3 4 6 5 9 10 12 16 16 23 31 34 34 33 37 39 38 37 38 40 
1 1 2 5 7 9 12 16 19 17 19 22 17 15 25 26 30 34 39 40 
1 1 3 4 7 6 10 10 16 13 18 21 19 23 29 31 36 38 39 40 
2 2 3 4 12 19 20 22 24 27 29 27 26 23 28 31 31 36 39 40 
1 2 5 7 13 12 12 15 16 18 22 26 31 37 39 38 37 37 38 40 
1 4 5 9 9 13 16 17 18 21 23 25 28 30 35 39 39 39 39 40 
2 3 2 3 7 9 17 18 20 22 20 23 26 31 33 35 38 39 38 40 
2 5 8 6 6 4 4 7 11 13 14 15 16 20 27 32 35 38 39 40 
2 4 5 3 3 3 5 6 5 12 16 15 19 27 29 32 38 37 38 40 
2 3 5 5 7 13 18 21 20 28 31 33 32 34 37 37 37 39 39 40 
3 2 4 5 8 12 13 14 14 16 16 13 19 23 26 29 34 33 34 40 
4 4 4 7 10 13 17 16 19 19 24 28 25 24 31 34 35 36 36 40 
3 4 3 4 5 9 10 14 15 18 21 24 22 24 28 29 35 37 38 40 
2 3 2 3 4 11 15 17 21 21 31 31 31 31 37 38 39 39 39 40 
1 3 10 16 25 27 29 29 30 28 25 32 32 35 36 37 34 33 35 40 
1 2 2 4 6 10 13 15 14 19 20 26 26 28 32 36 39 39 39 40 
3 6 7 12 16 22 24 25 26 28 29 27 28 34 34 35 36 33 39 40 
2 4 7 11 14 15 13 17 22 25 30 35 33 35 38 39 39 37 38 40 
1 1 3 6 8 10 15 14 14 15 15 20 24 31 31 35 36 37 39 40 
3 3 4 5 11 8 14 13 13 15 19 21 26 24 26 32 33 36 38 40 
2 6 9 8 11 9 11 15 18 16 15 19 18 18 28 28 32 33 38 40 
1 1 1 5 5 6 8 13 15 20 23 25 23 32 33 34 33 36 38 40 
2 3 5 9 6 7 7 8 11 16 22 22 28 30 32 36 37 37 39 40 
1 2 2 2 4 6 11 10 16 17 14 17 22 26 27 30 30 37 38 40 
2 4 9 11 16 20 25 30 28 28 27 24 28 34 29 34 37 39 39 40 
2 1 2 4 9 12 19 23 28 25 28 30 32 34 33 37 37 39 39 40 
1 1 3 3 5 7 5 9 11 14 17 18 24 29 35 36 37 38 39 40 
2 2 4 9 12 12 17 12 15 14 19 23 29 31 31 32 33 34 37 40 
3 7 11 14 13 12 14 20 24 27 31 31 32 32 34 38 38 39 38 40 
1 1 2 5 12 13 13 19 22 25 30 30 33 35 38 38 37 39 39 40 
1 3 3 2 4 5 8 13 16 18 19 24 28 30 37 36 39 39 39 40 
1 2 3 4 3 9 8 10 12 19 18 19 19 19 21 25 30 35 36 40 
1 2 2 5 7 9 12 14 18 16 18 23 23 26 30 29 35 38 39 40 
5 7 4 4 4 8 9 12 10 16 18 21 23 25 30 34 31 33 39 40 
3 3 6 6 11 12 17 16 17 18 19 27 34 37 38 38 39 39 38 40 
1 1 4 5 10 11 21 18 20 19 21 20 26 31 35 35 37 39 38 40 
2 5 7 9 7 11 9 11 17 25 23 25 26 28 27 35 35 36 36 40 
1 4 7 6 9 11 17 20 24 23 24 25 21 28 29 30 32 36 38 40 
5 5 10 15 22 19 19 22 21 20 23 28 34 32 30 33 33 37 39 40 
4 3 3 7 7 10 12 11 12 16 13 11 15 18 23 29 33 31 35 40 
4 5 6 11 16 19 24 25 25 24 25 31 32 35 34 34 36 38 39 40 
1 3 4 7 6 10 13 19 24 31 30 28 28 33 36 38 39 37 39 40 
2 3 5 9 14 16 19 20 15 18 19 21 19 20 25 29 34 36 38 40 
2 3 7 5 6 6 8 12 17 21 18 23 27 27 27 31 33 34 38 40 
3 4 6 9 12 13 15 12 18 21 22 21 25 20 23 26 29 39 39 40 
5 7 6 8 7 10 16 26 28 33 31 29 30 35 36 38 38 37 39 40 
1 1 3 3 7 8 9 12 11 14 16 18 20 24 23 30 31 38 39 40 
1 3 4 4 9 12 11 15 22 22 28 30 32 34 35 37 38 38 39 40 
2 3 5 10 15 16 18 19 22 24 27 32 36 37 37 36 35 38 39 40 
2 1 4 4 6 5 4 9 11 19 25 29 31 35 35 38 36 39 39 40 
2 2 6 7 9 10 13 17 20 22 35 36 36 37 37 39 39 39 39 40 
3 5 8 6 10 11 12 17 14 20 22 22 22 24 25 24 29 35 36 40 
2 4 5 9 11 19 27 30 33 31 31 23 27 29 34 35 39 36 36 40 
1 4 8 5 8 9 10 14 23 30 32 34 34 33 34 36 34 34 36 40 
4 8 5 7 10 16 14 14 18 23 20 25 29 29 34 31 33 37 39 40 
2 4 6 4 6 8 15 19 20 25 29 30 29 35 36 37 36 37 38 40 
3 5 8 9 9 9 9 10 14 17 23 27 31 34 33 36 38 38 38 40 
3 10 14 18 18 24 23 27 28 29 32 31 30 36 34 35 36 37 39 40 
3 6 6 5 6 8 11 10 8 7 12 16 22 22 25 23 30 32 37 40 
2 5 6 11 13 17 20 26 31 35 34 34 35 36 36 36 38 38 39 40 
1 3 5 7 7 9 13 16 24 27 30 29 32 33 36 37 38 39 39 40 
5 9 11 11 14 16 17 15 17 20 23 27 33 34 37 37 38 38 39 40 
1 2 4 8 7 10 16 22 22 25 30 33 32 37 38 38 39 39 39 40 
2 2 6 10 12 15 20 19 15 20 21 22 26 27 27 27 36 36 38 40 
3 6 8 6 8 10 13 19 13 16 21 18 24 26 30 30 33 33 39 40 
1 2 5 8 13 16 16 14 17 17 19 26 24 24 22 29 30 32 37 40 
4 6 7 7 10 16 18 20 21 26 28 30 33 30 32 32 38 39 39 40 
1 2 5 5 8 19 24 24 29 29 32 32 28 30 32 35 36 38 39 40 
2 7 7 9 13 16 16 18 15 15 19 21 24 32 37 38 39 39 39 40 
2 4 5 4 6 12 19 22 24 28 29 32 33 35 37 34 37 39 39 40 
1 4 6 7 10 12 11 18 23 26 25 29 29 28 31 25 25 32 36 40 
1 3 4 6 6 5 7 4 8 13 13 22 26 30 29 34 35 34 37 40 
1 5 11 10 11 14 15 17 18 16 15 17 21 27 30 34 36 38 38 40 
3 3 7 8 16 15 21 19 16 15 15 21 22 26 28 34 35 35 37 40 
2 2 2 5 5 5 6 8 10 18 22 30 29 31 34 35 39 38 38 40 
2 3 2 2 5 8 8 9 11 17 20 19 25 24 25 30 33 39 38 40 
2 4 6 9 12 21 18 20 25 27 27 26 29 31 34 38 36 34 37 40 
2 3 5 4 3 3 5 5 9 7 9 10 15 23 27 29 35 38 39 40 
1 2 2 4 8 9 9 12 19 23 27 27 30 33 34 34 36 38 39 40 
1 3 3 7 9 7 14 21 26 27 28 30 28 29 35 37 36 37 38 40 
2 4 5 5 5 7 12 14 18 20 26 29 30 33 37 37 37 38 39 40 
2 1 2 2 3 6 8 8 10 14 16 14 18 22 25 28 30 35 37 40 
1 1 3 5 8 11 12 13 16 21 20 25 28 26 29 33 29 35 36 40 
2 3 4 10 11 15 16 11 10 10 10 14 17 22 25 30 35 36 39 40 
1 4 4 5 5 6 9 13 11 13 13 16 19 24 26 30 35 34 37 40 
2 4 6 7 9 10 10 11 13 18 18 18 18 23 25 29 33 36 38 40 
3 4 7 12 8 9 12 11 20 25 25 24 28 30 34 31 38 38 37 40 
2 8 11 11 12 9 10 10 12 13 23 29 27 35 37 39 38 39 39 40 
2 4 7 9 11 14 12 16 21 23 23 29 28 27 32 34 37 38 38 40 
2 3 8 6 6 9 15 18 16 22 27 31 33 32 34 36 34 37 38 40 
2 4 7 8 10 13 20 21 27 24 32 34 37 36 36 37 38 39 38 40 
4 10 12 12 17 21 20 22 26 30 33 35 34 35 36 38 37 36 39 40 
3 6 8 14 18 21 24 24 26 30 33 29 29 30 29 36 38 39 39 40 
2 3 6 6 7 9 10 13 14 17 12 13 20 24 28 35 35 38 39 40 
2 4 9 9 11 15 19 21 27 27 26 28 32 36 36 37 34 37 39 40 
1 5 2 4 4 5 5 6 7 12 15 19 21 22 25 29 34 39 38 40 
2 4 6 7 8 10 6 9 12 18 16 19 23 23 22 28 31 37 39 40 
2 4 5 4 3 7 10 16 18 19 19 25 24 28 30 32 34 39 39 40 
3 3 3 9 7 7 10 13 10 11 10 8 11 15 20 26 32 36 38 40 
1 1 2 4 6 7 13 13 12 16 24 26 30 30 34 35 38 39 38 40 
3 5 6 8 8 9 9 7 14 16 21 25 24 32 36 35 36 39 39 40 
2 6 4 6 7 11 12 14 16 17 19 24 28 31 32 36 39 38 38 40 
5 4 6 6 6 7 13 14 13 14 16 22 25 28 29 32 32 34 39 40 
1 1 3 3 5 7 7 10 12 15 16 15 18 28 27 33 32 36 39 40 
4 5 9 8 9 13 18 24 19 24 28 23 27 26 26 25 32 35 39 40 
3 1 4 4 4 7 7 13 19 21 23 25 28 33 36 37 38 39 39 40 
1 2 3 3 4 11 13 15 18 18 20 24 26 26 30 30 34 34 36 40 
1 1 2 3 5 7 7 5 5 6 12 17 21 25 31 34 34 37 38 40 
2 6 10 13 9 9 10 9 13 14 19 18 20 24 23 24 34 37 39 40 
1 2 6 11 10 12 16 18 16 16 19 23 28 33 34 36 37 35 38 40 
1 3 6 16 19 20 19 20 21 27 29 30 32 33 36 37 39 39 39 40 
1 1 2 3 4 4 9 12 13 15 23 28 31 33 34 34 34 38 37 40 
2 1 2 2 4 8 9 16 16 18 27 27 31 30 37 38 38 39 39 40 
3 3 4 4 5 10 14 20 30 25 26 28 31 32 37 38 39 39 39 40 
3 3 4 5 7 9 11 13 8 8 14 13 14 17 19 26 30 33 39 40 
5 8 11 9 10 13 15 16 16 19 19 18 21 25 27 32 32 37 39 40 
1 2 4 3 5 10 13 11 10 14 13 15 18 23 25 33 34 37 39 40 
3 7 10 11 6 8 12 12 16 16 22 20 25 28 33 32 34 35 39 40 
1 1 3 10 9 16 16 19 23 30 32 33 36 36 36 34 36 38 39 40 
1 4 11 13 17 19 15 16 21 21 21 19 24 26 28 30 36 38 38 40 
1 3 6 12 16 15 21 26 27 27 31 32 33 32 34 38 39 38 39 40 
1 2 3 2 3 3 10 11 16 12 13 17 18 21 28 29 36 37 39 40 
3 3 6 7 8 10 12 13 13 20 20 21 27 31 29 33 35 36 38 40 
3 6 8 7 9 6 10 10 12 17 22 23 24 24 28 32 34 36 38 40 
2 5 7 9 11 8 8 8 7 9 14 17 24 30 33 34 32 34 38 40 
3 5 7 7 10 14 16 21 22 28 31 28 29 23 29 32 35 36 38 40 
2 3 5 4 3 5 5 7 8 16 19 22 26 32 32 35 36 35 39 40 
1 1 2 3 1 4 5 6 10 11 16 21 20 28 31 34 37 36 37 40 
1 2 4 7 14 17 19 17 19 23 24 28 26 25 32 36 35 34 36 40 
6 5 3 6 10 12 14 15 15 19 22 25 30 29 32 34 31 33 37 40 
3 5 4 3 5 7 12 16 17 15 20 22 29 29 29 32 36 39 38 40 
2 2 5 7 9 9 11 14 18 18 16 14 25 29 29 29 34 35 37 40 
2 2 4 6 12 13 14 18 15 16 21 26 27 30 33 35 37 38 38 40 
4 5 8 11 16 14 14 20 16 17 22 29 27 32 36 37 37 38 39 40 
3 6 9 10 7 10 14 20 24 27 25 28 32 32 34 35 35 35 36 40 
1 3 4 5 7 10 13 18 24 27 27 29 28 27 34 36 35 35 39 40 
1 1 1 2 5 10 14 15 18 22 26 30 34 36 36 36 36 37 37 40 
5 10 11 11 11 9 9 13 14 20 25 25 26 33 34 37 37 37 37 40 
3 4 4 3 3 3 5 7 8 12 18 19 21 22 24 27 31 35 37 40 
4 6 10 10 12 14 17 16 12 13 20 21 21 23 29 32 35 39 39 40 
2 2 2 3 3 5 6 5 5 8 11 15 16 15 18 26 30 35 39 40 
4 6 10 12 13 18 23 29 30 35 36 35 34 33 35 35 39 39 39 40 
3 2 3 3 2 3 5 8 10 12 12 20 23 28 32 33 30 34 36 40 
2 7 8 9 10 10 16 22 23 28 25 29 27 26 31 35 36 38 39 40 
1 2 5 6 8 10 12 16 22 22 21 23 19 21 26 29 33 32 39 40 
3 2 4 7 9 11 15 18 20 18 19 27 32 31 35 37 38 38 39 40 
3 8 9 7 10 16 13 21 21 21 26 28 20 23 25 24 32 36 39 40 
3 6 8 12 19 23 22 23 27 31 33 34 36 36 34 37 35 35 39 40 
2 2 3 6 9 15 18 16 19 20 22 21 18 18 24 27 27 37 38 40 
1 3 5 6 8 9 9 16 20 22 24 26 29 28 29 27 31 33 37 40 
1 1 1 1 2 2 5 9 10 12 12 20 27 30 31 35 33 37 39 40 
3 1 3 2 9 7 12 14 10 13 15 17 21 20 23 28 32 37 39 40 
3 6 8 9 10 14 13 19 19 22 27 30 33 29 35 36 36 34 38 40 
3 4 7 4 5 9 9 15 15 18 20 21 26 29 36 36 37 37 37 40 
2 4 5 6 8 14 16 17 19 27 30 32 30 31 30 34 37 37 39 40 
2 3 4 11 14 15 19 21 21 23 27 33 31 29 29 33 35 39 39 40 
2 5 8 8 11 12 13 15 24 30 34 36 36 36 39 37 37 39 39 40 
1 1 2 5 5 5 4 5 10 17 22 26 23 25 30 29 31 36 38 40 
2 3 4 4 7 7 6 9 11 15 13 13 14 15 21 26 27 32 38 40 
1 2 6 9 9 10 13 14 21 25 28 30 32 31 33 34 35 37 38 40 
2 2 3 4 4 8 12 11 14 19 19 26 29 33 31 29 32 35 37 40 
2 5 6 10 12 15 21 20 27 31 27 31 34 36 36 37 37 39 39 40 
1 1 2 4 5 7 8 11 13 19 25 25 22 28 28 28 33 35 37 40 
2 2 3 6 9 11 11 16 23 30 32 35 34 31 33 36 36 38 39 40 
4 9 15 17 20 22 21 19 23 32 32 36 35 35 32 35 37 38 39 40 
2 5 5 5 8 11 18 20 22 23 25 27 32 31 34 34 38 37 39 40 
3 5 11 10 15 18 25 22 27 25 29 27 31 30 34 32 37 35 38 40 
3 5 7 6 8 11 12 13 11 12 18 21 20 28 28 33 37 38 39 40 
1 3 4 7 10 16 22 21 22 30 34 31 33 32 32 36 35 36 39 40 
2 3 6 11 16 19 22 19 18 23 23 22 29 27 32 31 33 35 38 40 
3 4 4 4 9 12 13 12 19 16 18 21 20 21 22 25 29 32 39 40 
2 5 6 8 10 10 15 19 18 15 17 22 22 25 31 35 34 36 34 40 
3 3 6 6 5 8 10 16 26 24 24 27 31 31 32 33 34 36 38 40 
2 3 4 3 7 12 16 17 23 26 29 30 35 35 38 38 38 38 39 40 
2 7 11 15 11 13 20 19 18 22 23 25 33 36 35 38 39 37 38 40 
3 5 9 15 15 11 13 15 14 19 18 21 23 30 32 36 35 37 39 40 
5 7 10 14 11 16 18 19 17 14 15 15 21 22 26 29 31 35 38 40 
3 4 6 3 4 3 5 3 7 7 10 14 14 22 25 30 33 37 39 40 
1 1 2 6 5 6 4 6 10 13 13 18 24 27 26 29 33 39 39 40 
3 6 14 14 15 14 16 18 18 17 22 24 29 28 30 34 36 38 39 40 
2 4 4 8 8 11 10 12 12 18 20 25 29 33 36 36 35 36 38 40 
2 4 5 7 11 11 8 12 16 23 25 27 34 34 35 36 39 39 39 40 
1 2 4 5 6 6 9 13 12 12 18 23 24 26 28 32 37 39 39 40 
2 7 7 13 11 17 19 18 17 17 18 21 28 31 34 33 37 38 39 40 
2 3 6 10 12 16 21 24 27 28 32 31 34 33 34 34 36 38 39 40 
2 4 4 7 6 13 14 19 22 23 27 29 35 36 39 39 38 37 39 40 
1 5 6 9 13 13 15 17 21 23 19 24 28 30 31 32 33 38 38 40 
3 4 4 7 10 18 14 16 17 18 16 23 23 26 28 34 37 39 39 40 
3 1 3 2 6 10 10 12 21 24 26 33 31 34 32 36 37 38 38 40 
3 5 9 13 16 19 22 27 28 31 32 30 31 31 34 37 38 37 38 40 
2 3 4 7 9 15 16 14 16 17 22 22 23 21 23 28 33 37 39 40 
2 2 3 5 5 4 8 10 21 26 27 27 27 28 30 34 37 38 39 40 
2 4 4 5 3 3 4 5 2 5 7 11 18 24 28 28 27 38 39 40 
4 3 8 10 10 10 14 17 17 19 24 24 27 26 28 31 36 38 39 40 
1 2 4 7 13 16 24 24 25 29 27 24 29 29 31 32 34 36 38 40 
1 2 4 8 16 16 21 18 24 27 30 34 31 32 34 35 37 39 39 40 
4 5 4 4 10 14 23 23 24 26 30 25 25 22 23 29 32 38 39 40 
2 7 13 17 18 18 19 23 26 22 25 25 28 27 27 33 33 36 39 40 
2 4 7 10 6 16 20 22 23 24 27 29 33 33 37 38 38 38 37 40 
2 6 12 17 15 11 12 15 19 21 16 18 27 29 34 37 37 37 39 40 
2 5 3 3 9 14 17 18 17 24 29 31 35 36 32 33 36 39 39 40 
1 3 5 6 6 4 7 10 12 13 13 15 21 22 24 28 31 38 38 40 
6 2 2 3 7 6 11 12 13 14 15 16 22 28 31 35 37 38 38 40 
3 4 7 9 11 9 8 11 18 24 22 20 22 27 28 27 30 36 39 40 
2 3 3 3 4 4 7 7 7 11 18 22 28 32 36 38 38 39 39 40 
3 4 6 13 14 16 10 11 11 17 19 19 19 23 32 34 33 37 38 40 
2 5 7 9 7 13 18 22 19 23 24 28 30 34 32 35 36 35 38 40 
3 4 6 6 6 9 12 11 13 17 24 29 32 33 33 32 35 35 38 40 
1 1 2 8 11 11 17 20 20 26 28 29 33 34 34 33 38 37 38 40 
3 2 4 8 4 8 13 19 17 16 20 22 27 30 30 29 31 37 39 40 
1 3 3 3 6 5 7 12 16 18 17 18 19 22 26 33 37 38 39 40 
1 1 5 8 13 18 19 23 24 26 29 32 30 29 32 37 36 39 39 40 
3 5 7 11 15 17 22 27 27 29 29 29 29 31 34 35 36 38 39 40 
4 4 6 8 7 14 16 13 16 21 26 29 33 32 34 35 34 38 38 40 
1 2 2 5 12 12 20 22 25 20 23 30 32 34 32 34 36 38 37 40 
3 2 3 3 3 4 6 6 9 12 13 14 18 21 21 24 33 38 39 40 
3 5 6 9 10 11 13 13 14 13 15 19 22 31 34 33 39 38 38 40 
4 8 8 9 11 15 13 16 21 23 21 21 27 26 28 34 35 37 39 40 
3 8 9 12 14 17 21 18 19 19 18 19 24 25 31 31 34 35 37 40 
3 4 2 3 7 9 13 16 19 22 22 19 21 27 30 33 35 37 39 40 
3 6 7 6 7 11 22 23 29 31 33 35 37 37 38 38 37 37 38 40 
3 4 4 5 8 9 8 9 17 17 14 14 15 15 18 28 30 38 39 40 
3 5 7 16 18 21 21 19 20 21 21 23 26 31 30 34 37 37 37 40 
2 1 2 2 3 6 8 10 11 11 13 11 19 19 24 35 35 37 39 40 
1 2 2 4 9 10 18 12 16 18 19 22 21 23 24 28 34 35 35 40 
3 2 2 4 6 8 9 12 15 19 28 29 29 29 33 37 38 39 39 40 
2 3 5 7 7 13 12 10 12 20 19 24 28 32 31 31 34 37 39 40 
1 3 3 4 10 9 8 7 9 6 10 12 14 21 30 32 38 38 39 40 
3 5 6 9 10 16 20 18 22 24 20 20 21 27 31 31 33 33 38 40 
1 4 5 7 5 8 14 14 12 13 21 21 21 24 25 29 35 39 39 40 
1 2 3 6 8 10 13 22 29 27 25 27 25 23 21 20 24 32 37 40 
1 3 2 2 4 6 10 13 15 19 23 24 28 32 34 39 38 38 39 40 
5 2 2 5 4 7 4 6 8 12 18 24 25 27 27 28 34 35 36 40 
3 3 2 3 8 10 8 8 12 17 23 23 24 26 29 34 36 37 39 40 
1 2 3 2 2 4 7 9 9 11 17 16 23 24 30 34 38 36 36 40 
3 5 5 6 10 10 12 16 23 25 30 35 33 36 36 37 38 37 37 40 
1 1 3 6 5 11 9 8 10 10 15 18 25 28 29 35 37 37 39 40 
2 4 5 9 10 16 17 19 21 24 28 27 24 25 26 29 32 37 39 40 
4 4 5 9 9 11 12 12 13 14 16 22 26 28 28 31 33 34 38 40 
2 4 5 5 7 16 19 22 22 26 28 32 31 35 38 37 37 37 38 40 
1 2 1 3 3 6 11 13 14 19 25 31 31 34 36 35 36 36 39 40 
2 6 9 14 12 15 17 19 21 22 29 30 32 34 34 34 36 38 39 40 
2 5 8 12 16 11 14 15 17 21 27 25 29 33 30 30 34 37 39 40 
4 6 11 16 16 14 13 18 23 19 21 22 23 23 28 33 34 36 38 40 
2 2 2 2 3 5 9 13 15 22 22 21 34 31 36 37 35 38 39 40 
3 4 2 5 6 7 6 7 10 13 17 23 29 33 32 35 38 38 38 40 
2 3 7 10 12 11 11 12 17 17 17 23 27 31 33 32 36 37 37 40 
2 7 11 10 13 12 14 13 17 17 19 20 22 24 28 38 38 38 39 40 
2 2 3 8 10 17 24 21 23 23 28 29 29 34 34 36 38 39 39 40 
1 3 4 5 8 9 9 11 11 15 27 28 31 35 33 34 34 34 38 40 
3 3 6 7 12 13 14 14 18 18 17 22 29 31 33 36 36 36 39 40 
2 4 7 5 6 9 5 7 8 13 19 22 22 26 27 30 33 35 37 40 
5 4 4 8 10 14 12 16 20 22 31 35 36 36 36 38 38 38 39 40 
3 3 4 5 6 10 9 12 18 22 24 28 33 37 37 39 39 37 39 40 
2 4 5 6 7 8 11 9 9 12 14 21 24 25 28 31 35 39 39 40 
1 1 1 2 4 10 11 12 18 18 19 25 26 28 29 36 37 36 39 40 
2 3 5 8 12 10 12 16 19 25 30 30 29 31 35 39 39 39 39 40 
2 1 2 4 6 9 9 15 17 21 22 25 31 30 33 34 37 35 39 40 
3 5 3 6 8 7 9 12 12 14 19 19 15 16 17 16 25 33 37 40 
1 2 4 4 11 11 13 17 21 21 23 29 34 37 38 39 38 38 38 40 
2 3 4 4 2 2 4 7 13 18 18 21 22 24 28 29 36 36 39 40 
4 8 10 14 15 14 20 21 20 20 23 29 31 32 35 35 38 38 38 40 
2 4 3 2 4 9 14 12 18 19 20 26 30 31 34 35 34 37 39 40 
2 6 7 6 10 16 14 15 18 17 20 20 26 28 31 35 36 37 39 40 
5 7 9 13 22 21 18 19 22 20 22 24 28 33 33 33 35 33 38 40 
1 1 2 3 3 4 7 9 12 15 20 21 25 28 29 27 31 34 39 40 
2 5 5 8 10 10 16 21 26 25 28 24 27 28 34 36 36 37 39 40 
2 3 5 7 8 10 13 22 22 23 23 30 37 37 37 36 36 38 39 40 
4 4 5 4 4 7 11 14 21 20 25 27 31 29 31 33 36 38 39 40 
2 1 1 4 5 8 8 7 12 15 16 18 17 25 27 30 29 33 38 40 
1 3 5 8 12 15 17 22 27 32 34 33 31 26 29 36 37 38 39 40 
1 2 2 4 11 13 14 13 21 25 23 23 27 31 34 35 32 35 38 40 
1 1 2 4 10 20 22 20 24 26 28 30 27 30 30 29 34 33 35 40 
4 6 9 14 13 13 16 15 18 20 24 26 28 32 35 35 39 38 39 40 
3 6 5 4 5 6 7 10 15 17 20 25 28 29 30 35 37 38 37 40 
1 3 5 4 5 10 17 14 15 17 26 27 30 30 32 30 36 39 39 40 
5 4 6 6 4 4 4 7 10 9 19 26 29 24 26 32 32 36 39 40 
1 4 5 4 8 7 12 14 13 13 17 22 27 28 31 32 31 32 34 40 
4 5 7 9 10 13 17 18 20 23 25 33 35 32 36 33 32 33 35 40 
3 3 1 2 4 8 13 9 10 21 22 26 27 31 31 30 32 36 38 40 
2 5 8 11 17 17 17 20 16 22 26 29 29 28 32 32 36 37 38 40 
2 4 8 11 12 14 12 18 24 25 29 28 29 27 27 25 28 33 38 40 
3 6 4 6 8 12 17 18 19 20 24 29 29 32 32 35 36 38 38 40 
2 6 9 8 10 15 19 23 26 30 33 32 34 34 36 35 36 35 39 40 
3 5 12 8 9 11 13 12 16 21 19 19 26 29 35 33 34 37 39 40 
2 5 4 6 8 13 16 18 18 19 18 22 26 30 28 31 37 38 38 40 
2 3 3 3 5 4 6 8 12 15 17 17 23 25 27 25 33 37 38 40 
