1 1 1 1 2 3 1 3 3 2 2 3 5 4 5 4 4 3 3 6 7 9 9 9 11 9 6 6 8 8 7 7 7 10 13 10 8 8 8 8 9 11 11 7 9 7 6 12 11 13 22 20 19 26 26 25 30 31 30 33 32 34 32 32 27 23 22 17 19 20 19 23 21 24 28 29 35 37 36 40 
2 1 2 4 5 7 10 9 7 8 5 8 9 12 13 10 17 11 17 23 22 19 22 26 31 27 23 26 23 23 20 22 25 22 22 20 18 20 21 16 13 8 13 7 12 11 7 5 4 6 15 18 22 21 22 22 18 20 22 22 23 30 29 31 32 35 33 34 37 39 39 39 37 37 37 36 37 38 39 40 
1 3 4 5 5 10 10 10 7 10 9 11 12 16 15 20 11 14 10 7 8 11 15 16 16 12 11 16 16 17 18 16 18 17 14 15 14 12 16 22 21 22 25 26 22 20 27 28 25 26 30 33 29 29 33 34 34 36 36 38 36 38 38 36 36 36 32 33 36 34 35 37 36 35 31 30 33 34 37 40 
2 4 7 10 8 10 9 11 12 11 13 12 14 13 9 11 11 12 15 14 12 10 15 14 14 12 11 8 9 9 8 10 12 15 18 17 21 17 22 22 21 27 24 18 21 24 29 33 32 31 31 36 35 36 35 33 33 31 36 38 36 35 33 29 28 28 33 36 34 33 35 34 32 31 36 36 36 36 39 40 
1 1 2 4 7 10 13 16 15 12 11 11 14 12 14 19 20 17 14 15 17 19 25 27 30 31 25 20 17 18 15 11 9 13 16 13 10 13 15 14 17 18 21 25 24 22 19 20 24 24 31 30 30 27 22 21 19 25 24 26 22 23 25 22 28 31 31 37 35 34 32 31 28 29 27 28 33 34 37 40 
1 1 2 1 1 4 1 1 3 3 2 2 6 4 7 9 14 11 11 10 10 11 18 15 14 10 9 9 9 8 6 4 4 5 10 18 18 14 12 10 10 10 13 14 11 15 13 18 19 22 24 25 21 24 28 31 30 31 29 29 31 32 31 33 31 28 30 35 36 35 31 31 33 35 34 30 32 31 38 40 
4 6 9 5 3 4 6 7 7 10 8 8 10 10 6 8 8 12 9 12 16 15 14 20 12 11 16 12 11 9 9 9 11 10 11 16 17 21 24 21 17 19 21 29 30 32 30 30 30 31 32 27 24 20 20 26 26 31 31 30 24 27 31 33 35 36 33 35 33 37 35 30 33 33 32 37 38 38 39 40 
4 4 5 5 7 11 12 15 16 18 17 11 13 14 15 11 14 15 22 24 21 21 22 22 27 27 27 23 28 30 28 24 21 24 28 25 23 27 28 32 29 32 34 34 35 30 30 23 23 21 22 25 24 30 24 25 20 22 23 25 29 31 32 31 32 35 34 33 32 34 32 32 29 29 31 31 33 36 39 40 
3 9 12 9 11 15 12 10 8 9 7 5 4 3 2 3 4 4 9 11 11 12 13 17 20 16 15 11 11 10 7 9 9 10 10 12 15 11 12 12 18 19 15 21 20 16 18 19 16 18 16 20 20 16 11 14 16 18 24 26 27 24 26 27 26 23 24 23 24 26 29 30 25 33 35 37 39 39 39 40 
1 4 5 6 8 12 9 12 12 17 19 21 19 17 20 23 27 27 29 29 28 30 28 23 24 25 27 28 27 29 31 30 28 30 31 29 21 18 16 18 12 11 17 20 23 25 27 27 28 32 35 34 36 38 36 37 39 39 39 38 39 39 36 34 33 33 33 34 33 37 37 36 38 36 35 33 34 38 39 40 
2 3 3 3 7 10 12 12 11 9 14 20 16 14 13 14 15 15 18 16 14 18 16 17 17 19 21 20 14 13 11 5 8 7 6 9 8 15 14 14 13 10 11 13 16 12 9 13 13 15 15 17 19 19 25 29 24 25 27 26 25 28 28 32 33 35 35 36 35 35 32 32 34 36 38 34 36 38 38 40 
1 3 2 3 4 7 8 8 12 13 14 15 16 13 11 12 14 14 9 9 7 8 8 6 3 1 2 2 4 4 4 3 3 5 7 7 10 10 9 7 9 12 12 14 17 23 18 19 22 23 23 23 24 24 27 27 27 29 28 26 28 31 35 30 31 31 31 31 32 34 37 36 37 38 37 38 39 39 39 40 
2 1 1 1 2 3 5 7 6 10 9 11 16 17 14 9 9 10 12 12 14 12 15 13 13 15 16 12 16 20 20 27 29 32 32 32 35 36 35 34 35 35 37 34 30 32 28 28 29 27 30 21 27 29 27 26 28 27 27 30 30 28 27 28 27 26 25 26 29 30 34 30 31 37 35 35 35 36 37 40 
2 4 6 7 8 10 10 12 10 11 10 14 19 17 17 17 20 21 23 24 19 22 18 15 22 26 23 20 23 22 22 23 21 19 23 24 25 20 21 25 27 29 31 26 27 29 27 29 28 28 26 28 30 32 34 34 35 36 35 32 32 31 28 28 27 27 30 27 28 29 30 31 26 28 26 27 33 37 39 40 
1 1 2 2 2 3 5 8 10 10 8 10 10 14 11 11 15 13 14 12 11 14 18 17 19 15 12 12 11 10 9 8 8 11 14 15 17 22 22 21 22 21 21 27 32 29 31 28 31 32 36 38 39 38 37 37 36 34 29 26 27 31 27 30 30 33 25 26 31 34 30 28 34 36 39 39 37 38 39 40 
3 5 7 6 12 13 14 9 12 14 13 5 7 9 5 7 6 14 10 12 18 18 18 19 21 18 10 10 13 13 12 12 16 19 18 18 23 18 21 23 23 23 24 25 30 30 28 22 26 31 28 27 27 27 29 30 27 22 24 26 23 23 22 21 21 18 18 19 18 22 21 23 22 21 22 27 31 35 39 40 
3 4 8 9 7 7 7 7 6 10 11 6 10 8 13 14 15 16 15 13 15 16 21 21 24 23 24 22 24 28 31 34 34 36 36 38 38 38 37 36 36 35 32 34 33 30 30 23 24 25 28 26 24 24 23 23 18 17 22 20 19 18 20 23 28 30 35 30 31 34 35 35 34 36 39 38 39 39 39 40 
1 2 5 7 4 5 7 9 7 11 10 8 8 11 10 7 8 10 9 8 6 8 13 10 10 6 7 4 7 6 4 5 7 14 13 14 21 20 16 20 17 16 9 10 7 7 6 5 6 5 6 10 11 12 15 16 20 26 24 25 20 27 26 20 24 25 22 24 28 27 32 33 32 36 35 35 35 36 38 40 
3 5 4 3 3 1 2 2 3 4 6 8 12 14 15 12 12 5 8 15 14 19 19 15 11 19 18 16 20 22 21 25 19 20 23 20 20 15 9 8 8 10 14 15 17 10 13 14 13 9 8 9 14 18 20 11 13 15 16 20 23 28 33 30 34 35 37 38 36 38 38 37 38 37 38 36 36 38 39 40 
2 4 2 3 5 4 4 4 4 5 11 14 18 21 22 22 22 21 24 20 20 21 25 25 28 29 25 25 26 26 26 25 24 22 26 21 21 17 20 20 20 23 26 28 27 29 33 34 36 33 33 34 37 38 39 39 34 36 37 38 36 37 36 34 34 34 34 37 33 35 37 36 37 38 37 39 39 39 39 40 
3 4 1 1 2 3 3 2 2 5 9 10 17 20 15 15 11 9 12 12 13 12 15 22 18 16 14 13 15 18 21 22 25 19 20 18 17 22 21 27 24 23 20 22 25 28 31 28 28 33 34 35 35 33 35 35 31 33 32 31 32 29 31 31 34 28 31 32 34 35 37 37 38 39 39 39 39 39 39 40 
1 3 3 2 1 1 2 2 2 2 3 6 7 4 5 10 12 14 15 12 8 9 9 15 17 16 20 19 20 24 22 22 26 27 27 25 23 22 22 22 26 21 19 22 27 24 26 24 23 19 14 13 16 20 16 18 19 18 20 20 24 29 29 25 25 23 22 23 25 29 29 26 27 23 27 30 32 33 38 40 
2 5 10 9 5 7 8 9 7 7 9 11 12 9 11 13 13 15 16 15 16 18 25 27 23 20 18 14 12 8 9 7 9 11 11 13 14 18 16 20 24 27 31 34 37 36 39 38 37 34 30 31 29 29 32 32 31 30 30 27 24 25 24 27 24 27 31 27 29 32 29 31 31 29 31 36 36 37 39 40 
2 2 6 7 9 5 5 5 4 5 4 2 2 2 4 9 6 5 7 6 8 7 9 5 7 5 3 7 7 12 11 16 20 22 22 28 25 24 17 16 16 16 18 12 12 10 11 14 12 12 15 14 17 25 24 17 16 12 12 15 14 15 15 16 23 28 26 25 27 26 31 32 31 30 31 26 33 36 38 40 
1 2 2 1 2 2 2 3 4 6 7 6 9 12 13 16 13 9 9 10 8 16 13 13 19 20 19 24 25 23 27 28 29 29 32 32 31 30 22 28 28 28 25 27 24 24 21 17 18 21 19 20 19 17 28 27 23 24 20 16 19 22 20 22 21 28 30 33 35 34 34 35 37 38 37 37 39 39 38 40 
3 3 4 6 6 4 6 7 5 5 10 10 8 7 13 14 11 9 9 11 11 15 14 15 14 13 15 15 15 11 9 7 7 6 8 12 10 10 11 17 17 16 18 19 17 15 17 15 16 19 19 20 22 22 20 21 20 20 21 22 22 27 24 28 30 33 30 28 25 29 27 33 35 36 38 38 39 38 39 40 
2 4 3 3 3 7 7 8 11 9 7 6 5 4 5 2 4 5 5 4 5 5 10 6 8 9 10 6 9 5 5 7 7 9 11 18 23 20 27 23 26 23 26 25 24 23 24 23 22 25 28 30 29 28 31 35 32 33 31 30 35 36 36 38 37 38 38 38 36 35 33 32 34 32 34 36 37 38 39 40 
1 1 2 1 1 2 1 2 4 5 3 4 7 11 12 8 6 5 6 6 6 6 8 7 6 8 10 10 13 7 8 13 15 13 12 12 16 18 21 25 28 21 24 23 20 22 20 16 23 24 27 27 31 34 36 36 34 35 37 36 38 38 36 33 33 33 31 32 27 27 25 24 27 32 32 36 36 35 39 40 
1 4 5 5 9 8 9 7 10 8 9 7 7 6 4 5 4 4 7 7 7 6 7 4 3 4 5 12 13 19 18 21 14 16 14 17 21 13 12 7 5 6 2 4 8 4 6 9 11 11 15 14 11 14 18 25 19 21 24 22 23 21 23 20 20 24 25 25 26 25 26 25 30 30 29 33 36 36 38 40 
2 2 4 6 4 7 11 10 7 13 9 9 12 21 22 21 22 23 28 19 19 18 22 21 16 17 15 18 19 25 26 26 27 29 26 25 21 23 25 25 29 28 30 26 25 24 23 26 23 29 22 24 27 20 21 22 23 24 28 31 32 35 34 33 34 36 36 34 35 30 32 33 35 38 38 39 37 36 39 40 
2 4 6 8 6 4 6 6 7 8 12 12 9 12 16 18 20 21 21 24 17 19 17 14 12 13 13 10 16 17 16 19 18 20 22 25 22 21 22 24 27 24 23 29 25 25 24 27 21 25 25 27 30 31 33 32 29 29 26 29 33 35 34 36 37 35 33 34 34 31 32 33 35 36 36 38 38 38 39 40 
1 4 2 4 2 7 10 14 15 15 15 18 19 17 21 22 22 21 21 26 23 27 26 23 25 24 26 22 18 18 16 18 16 19 22 13 15 11 12 12 17 20 24 23 19 18 21 15 20 20 17 14 17 16 16 19 20 22 24 21 23 28 29 32 32 31 31 34 37 36 32 35 36 39 38 38 37 38 39 40 
2 3 4 3 2 1 2 2 3 3 5 5 6 8 6 8 5 1 1 1 2 2 3 4 8 9 5 7 6 5 6 6 5 8 10 15 14 10 9 6 7 2 2 7 9 10 13 15 17 18 17 15 11 10 9 5 5 3 7 9 4 4 5 9 9 8 8 14 22 23 20 22 20 26 30 35 35 37 39 40 
3 5 5 4 3 4 5 4 6 7 7 6 9 9 9 3 3 6 2 2 2 2 1 1 2 3 3 8 6 8 11 8 15 15 14 14 15 13 9 9 8 11 10 10 15 11 12 10 12 12 16 18 20 24 27 25 24 24 26 27 26 27 22 28 27 27 28 33 29 29 27 32 36 37 37 37 37 36 39 40 
3 5 6 6 6 8 8 17 16 18 14 11 10 17 15 13 16 18 18 25 25 19 20 24 26 27 31 32 34 34 33 27 30 31 30 32 29 28 29 26 26 21 24 24 24 26 25 23 28 32 32 37 34 33 33 27 28 29 27 32 23 24 21 20 23 30 29 34 35 34 34 31 37 37 37 38 38 38 39 40 
1 2 4 4 11 10 15 17 12 14 21 22 22 16 15 14 13 15 16 20 22 18 18 16 18 15 12 14 16 19 18 20 21 21 22 19 22 24 23 19 20 21 15 12 9 6 6 5 5 4 8 9 15 15 20 16 20 25 29 31 31 33 31 36 37 36 36 36 36 39 39 39 39 38 39 38 38 37 37 40 
2 4 4 6 10 8 8 7 10 13 15 16 20 23 24 23 23 21 26 29 23 21 21 26 26 25 32 30 26 22 23 20 23 22 16 20 27 27 29 29 25 27 29 30 31 28 28 25 27 31 31 26 19 24 27 29 29 31 30 26 28 25 24 19 19 21 15 17 20 23 27 26 27 26 29 26 29 35 38 40 
3 3 2 3 6 5 7 6 7 7 9 11 9 11 11 10 10 14 16 11 11 9 11 10 12 17 20 23 20 20 18 20 18 19 19 18 16 20 23 25 24 21 20 20 19 17 20 21 23 16 17 17 21 16 22 22 22 23 19 23 19 23 25 30 34 29 33 35 32 30 32 31 32 31 33 35 36 38 39 40 
2 1 2 3 4 3 5 3 2 1 2 7 8 8 6 6 7 4 4 7 12 14 15 14 14 11 15 14 11 14 15 15 18 11 12 11 12 12 12 9 10 16 14 8 6 7 7 10 8 7 7 8 8 10 10 11 6 7 7 7 10 9 7 9 9 11 11 10 16 18 17 27 32 37 36 36 39 38 39 40 
3 5 5 6 5 5 4 3 1 2 2 5 7 5 3 4 5 3 2 2 9 15 16 17 17 18 15 15 16 15 17 21 24 25 22 26 27 26 26 24 26 26 28 27 29 29 34 30 34 31 31 26 21 17 15 16 14 14 15 18 16 20 17 17 15 14 15 16 21 24 27 28 30 30 28 33 37 36 39 40 
2 3 6 5 7 8 4 4 2 1 1 4 5 6 2 3 4 4 7 9 12 14 16 15 17 15 13 16 18 27 21 22 28 29 27 26 26 25 29 32 33 27 30 31 27 27 31 35 31 30 27 24 31 30 35 38 37 36 38 37 36 39 38 38 37 37 38 35 35 35 33 34 34 35 33 34 38 37 38 40 
1 2 7 9 8 9 11 11 12 14 13 9 12 18 23 18 11 12 9 13 15 15 17 19 19 17 15 12 15 16 17 17 19 21 18 24 22 21 21 22 23 26 27 23 28 28 25 32 33 32 31 28 24 24 24 27 31 32 31 28 31 35 33 33 35 32 28 32 29 27 32 33 33 34 37 39 38 37 39 40 
2 4 3 6 8 8 8 10 10 10 12 10 10 9 10 8 13 12 11 9 8 7 9 7 8 11 8 10 15 15 17 20 17 12 14 22 24 22 22 26 30 25 24 26 18 16 12 14 14 13 17 16 16 23 18 21 18 17 17 17 21 19 19 17 22 26 21 28 29 31 33 38 36 34 35 37 36 38 38 40 
2 2 4 4 6 14 10 14 16 11 13 9 12 15 13 16 19 18 18 19 17 17 16 16 20 15 17 19 21 20 20 14 10 7 8 13 12 11 12 8 9 8 7 12 19 17 18 17 20 15 16 25 29 30 30 30 29 26 25 23 21 23 28 31 29 30 35 37 38 37 34 33 33 36 34 31 31 34 38 40 
2 4 2 4 6 5 8 6 9 11 10 14 17 18 13 11 13 15 13 16 22 21 21 21 16 13 15 11 6 7 6 12 8 14 16 14 16 17 13 16 10 12 15 12 11 16 22 20 21 18 17 17 19 13 16 18 23 25 27 31 31 28 25 23 26 20 23 28 32 30 28 27 25 27 25 24 31 33 38 40 
5 6 7 10 9 12 16 20 17 20 19 18 20 17 11 10 6 7 4 6 4 6 7 6 7 6 10 14 16 18 13 17 17 20 19 17 19 18 22 30 24 24 18 15 18 19 18 14 12 8 13 21 19 19 22 26 30 29 31 36 30 28 27 32 34 30 33 34 32 30 31 33 34 33 36 35 35 39 39 40 
1 1 1 4 5 8 5 4 3 3 5 4 3 3 4 2 3 5 6 6 5 5 4 6 7 10 13 12 13 17 12 15 13 13 16 12 8 8 10 10 12 9 10 12 14 16 18 18 18 15 17 21 20 22 25 26 22 24 26 25 23 18 22 26 25 21 22 25 32 33 36 37 38 36 39 39 39 39 39 40 
1 1 2 3 5 5 8 7 8 6 8 10 12 20 18 21 16 17 19 15 19 12 7 6 9 12 18 15 13 12 13 17 19 14 12 15 14 9 9 9 10 11 17 18 21 20 20 20 21 26 22 24 20 18 21 23 21 23 29 29 32 34 29 26 27 28 30 28 30 35 35 28 23 23 29 30 35 37 39 40 
2 1 2 3 4 6 7 4 5 6 5 9 9 6 8 8 9 12 10 11 13 16 14 12 16 21 26 27 27 23 26 25 22 19 17 22 24 23 21 20 24 23 24 23 22 23 25 23 16 14 17 18 23 27 22 29 25 29 33 29 30 32 32 32 33 30 30 26 24 22 24 27 29 28 31 33 33 36 39 40 
2 2 2 2 3 7 5 4 7 6 7 5 8 8 14 20 18 18 25 24 23 26 32 36 33 33 34 32 32 36 36 37 35 36 36 34 34 36 35 32 36 36 36 37 35 36 37 36 35 35 36 31 34 36 34 37 35 34 32 35 36 37 37 36 38 37 38 37 35 36 37 38 38 35 36 36 38 37 39 40 
2 1 1 2 3 3 5 5 3 6 7 6 6 8 14 10 10 12 12 12 16 19 21 13 9 12 14 17 17 17 20 15 22 18 23 22 24 27 28 28 25 24 28 33 31 30 29 29 26 29 30 29 22 19 20 23 28 26 35 33 36 35 33 34 35 37 36 38 37 36 35 34 38 38 39 39 38 39 39 40 
2 2 3 7 10 12 8 7 6 7 9 11 8 9 14 18 18 16 15 11 15 17 20 20 25 25 22 18 19 24 22 21 21 18 21 19 14 16 14 15 19 22 23 23 20 21 25 27 26 29 34 35 37 34 33 35 34 34 32 35 37 36 38 38 37 37 36 36 33 36 37 35 36 37 37 37 37 38 39 40 
2 5 6 9 10 11 13 12 7 8 6 6 5 6 9 12 9 13 13 9 8 9 6 6 9 9 10 14 16 21 25 26 27 28 26 26 29 27 27 33 33 33 29 30 34 30 32 29 27 27 27 28 27 28 31 29 31 28 29 33 32 31 33 35 35 32 30 32 36 36 34 33 32 32 35 39 38 37 39 40 
4 7 6 5 10 10 11 12 10 17 18 21 20 13 11 12 12 6 7 10 10 11 11 10 15 16 23 24 25 26 30 28 26 25 18 22 23 24 25 27 29 31 29 29 29 32 34 37 39 37 36 37 37 34 33 33 34 32 31 30 33 31 32 36 38 38 36 36 36 35 37 37 38 38 39 39 38 37 39 40 
3 4 6 5 4 5 7 6 7 6 9 11 11 15 16 14 22 32 31 29 30 26 26 21 26 27 23 24 26 27 23 24 25 21 21 22 30 30 25 26 30 27 27 27 28 27 20 20 18 20 15 16 17 16 15 17 17 20 19 19 25 21 21 25 24 30 30 35 34 32 35 35 37 39 38 38 38 39 39 40 
3 2 2 1 2 3 2 4 4 7 9 8 6 8 8 12 7 4 4 6 6 7 8 3 4 4 6 8 8 10 8 8 10 13 17 12 13 13 10 12 13 15 11 12 16 17 16 15 17 16 15 16 15 20 15 18 15 14 13 13 14 19 19 14 18 21 26 28 27 33 37 37 39 39 38 38 35 37 39 40 
3 3 3 3 1 2 1 2 3 3 4 5 7 6 8 9 6 11 11 12 11 8 7 9 9 10 16 15 20 18 23 25 21 22 24 26 22 26 26 31 33 34 30 28 27 26 28 31 29 30 27 31 32 34 33 35 32 32 32 30 28 28 30 31 38 37 36 33 35 33 35 36 38 38 39 38 38 38 39 40 
2 2 3 5 4 4 8 6 7 6 7 14 11 15 18 16 15 16 23 25 19 19 17 19 26 22 22 20 17 21 23 21 24 25 25 27 28 26 26 21 18 20 21 19 17 14 19 21 22 25 30 27 34 35 35 33 31 31 37 34 34 34 36 37 34 36 35 34 31 31 34 36 35 32 34 33 37 36 39 40 
1 2 4 3 6 4 3 4 2 2 3 5 6 6 8 5 6 7 7 14 12 14 11 10 12 11 16 15 16 21 17 22 23 29 29 30 33 34 29 29 28 27 30 28 31 36 36 37 38 36 37 37 39 36 35 35 34 33 34 35 32 34 31 31 34 33 32 32 35 36 33 31 30 34 37 38 39 39 39 40 
3 2 3 2 4 7 10 9 12 10 14 14 10 10 8 9 7 8 5 7 11 14 10 8 11 17 8 8 8 7 9 8 11 14 17 18 20 20 21 22 24 24 26 26 24 27 30 33 37 33 33 31 30 25 28 30 32 31 32 31 32 35 33 33 34 37 38 38 35 35 35 31 31 32 32 34 38 39 39 40 
1 2 2 2 1 2 3 3 5 3 1 1 5 5 5 7 7 6 7 7 7 7 5 8 9 8 10 16 18 19 23 25 28 25 28 22 27 26 29 30 33 36 32 35 36 37 34 31 35 30 28 22 26 24 23 24 24 22 23 22 24 27 27 25 23 24 27 31 34 36 38 38 38 39 39 39 39 38 39 40 
3 7 4 7 6 6 3 1 3 5 3 6 8 11 12 14 11 15 15 11 15 15 15 15 15 20 23 20 25 27 26 25 22 23 21 20 23 24 20 22 21 20 20 19 22 21 22 25 24 18 18 20 18 18 20 22 32 30 30 29 28 31 32 30 31 31 29 31 34 31 33 33 34 34 30 31 34 35 38 40 
1 2 2 2 2 7 8 5 10 12 12 12 13 15 18 24 23 22 14 16 20 17 20 25 26 25 22 26 27 22 19 22 23 24 27 24 27 28 28 26 27 33 33 34 34 34 34 32 30 32 28 27 23 27 28 31 31 30 30 31 33 30 30 24 28 28 27 27 31 29 29 23 30 33 35 38 36 37 36 40 
3 5 3 5 7 5 7 14 16 20 21 20 18 19 18 24 20 22 22 24 26 26 26 21 19 19 20 22 21 23 20 22 18 16 14 9 10 18 15 13 9 7 10 9 9 9 16 20 25 25 24 24 27 27 28 28 29 29 32 32 31 30 32 31 30 29 30 28 30 28 29 29 30 30 34 33 37 38 38 40 
2 2 6 7 8 4 3 3 2 1 1 2 3 5 7 4 7 7 9 10 8 9 12 15 17 13 16 15 12 9 5 2 3 4 4 5 10 13 11 10 10 8 12 17 18 21 24 26 25 24 24 27 25 26 26 22 22 22 20 19 18 23 29 28 23 27 28 28 27 29 31 31 32 32 35 35 38 39 39 40 
1 2 2 3 2 2 2 4 4 5 4 3 3 3 3 4 7 4 7 8 6 3 5 3 5 6 11 8 8 8 5 4 5 6 6 5 3 2 3 5 5 8 7 9 12 11 18 19 16 18 21 20 20 25 25 23 22 17 21 17 16 17 20 23 21 21 23 20 19 23 23 30 30 30 29 28 30 33 38 40 
2 3 7 4 4 2 5 9 11 8 8 11 11 8 10 10 13 16 13 15 15 11 17 14 16 16 15 21 16 13 11 13 8 7 12 14 14 13 14 10 6 10 15 15 19 26 30 29 29 29 31 32 27 27 24 21 27 26 27 22 21 26 24 21 18 21 24 28 26 21 31 29 30 35 34 37 36 38 38 40 
1 2 2 4 8 9 9 10 9 6 6 11 8 9 9 8 10 12 13 15 14 19 16 13 10 15 12 11 17 17 14 13 11 11 9 8 5 9 10 11 9 9 7 11 13 14 17 16 17 16 18 20 20 22 25 29 25 29 32 31 30 32 26 21 24 30 32 33 35 35 33 35 32 29 31 35 35 36 39 40 
2 5 4 5 5 6 8 13 13 14 11 11 9 9 10 10 12 10 8 9 8 8 7 5 6 6 9 9 6 9 6 9 5 6 5 10 14 13 11 16 16 14 12 12 14 19 23 20 15 17 17 16 15 14 14 22 24 25 29 34 34 34 36 37 38 37 38 38 38 39 38 38 39 38 39 39 37 38 39 40 
1 2 4 6 6 6 6 13 14 13 15 14 20 18 16 22 24 23 20 12 15 6 8 6 13 19 19 16 12 18 21 21 19 22 21 19 16 15 15 15 19 16 23 28 27 23 23 22 22 23 21 19 23 22 23 20 23 21 20 26 24 28 27 29 28 24 30 27 30 32 32 33 35 37 37 39 39 39 39 40 
1 1 2 3 4 4 3 3 8 6 5 7 12 16 17 17 20 17 12 17 20 18 18 17 15 10 11 10 10 7 8 8 6 9 12 8 8 9 10 8 11 12 13 16 16 22 22 27 26 24 22 22 24 29 27 31 29 26 27 28 29 31 34 36 36 32 30 31 29 27 32 34 34 36 34 37 38 39 39 40 
2 5 4 6 10 10 15 13 13 14 13 17 23 24 25 25 22 25 24 21 25 23 28 23 23 19 20 25 30 28 25 26 27 30 30 30 27 25 26 19 18 23 25 28 32 31 27 26 26 27 27 28 32 34 36 37 37 34 31 30 30 29 28 29 30 29 29 30 36 35 36 33 36 36 37 38 39 39 39 40 
1 2 1 2 5 2 3 4 6 3 5 5 2 2 2 4 3 6 10 12 13 11 12 13 12 16 15 14 15 16 22 30 32 34 33 33 33 34 34 32 35 34 34 35 34 32 32 33 26 26 26 29 29 29 32 32 28 29 28 25 28 29 29 32 35 33 34 35 37 37 35 35 36 35 37 37 35 36 38 40 
1 3 6 11 10 12 10 11 14 14 19 18 22 21 23 26 23 18 20 27 28 27 26 25 23 24 22 23 27 28 23 24 21 18 18 24 23 24 21 24 26 26 26 21 26 28 28 31 36 33 31 33 33 34 34 34 33 35 37 35 32 32 34 34 34 33 32 32 32 34 36 35 35 35 35 37 37 37 38 40 
5 9 7 7 10 12 16 14 13 14 13 9 6 8 11 8 10 14 16 15 19 19 17 10 7 7 5 7 8 14 15 19 18 21 15 16 15 12 20 23 25 25 30 28 25 28 25 27 27 28 23 22 24 25 26 24 22 19 23 23 19 23 29 29 31 28 27 33 33 32 36 37 38 39 39 37 38 39 38 40 
1 1 2 3 1 2 4 6 9 8 8 6 4 3 7 5 7 12 14 9 10 12 12 10 11 13 13 14 18 22 20 17 16 18 21 24 23 24 25 24 23 25 26 20 22 21 23 19 24 20 23 21 21 22 21 23 29 31 34 30 28 30 22 26 27 32 33 35 33 36 35 37 36 35 38 38 38 37 39 40 
2 6 7 9 10 7 7 10 11 13 12 16 19 21 16 18 26 20 22 24 23 26 25 23 26 24 21 23 25 21 24 29 28 28 24 28 33 32 28 26 25 27 29 29 29 25 19 20 16 17 19 16 19 20 21 22 24 25 29 31 32 32 35 37 36 35 35 34 33 34 38 38 36 36 36 31 28 30 37 40 
2 1 1 1 3 3 7 7 8 11 9 7 6 7 8 7 11 10 9 13 14 15 14 17 22 24 24 20 19 20 22 20 21 14 15 15 13 15 17 21 21 24 25 23 23 22 24 21 21 25 27 27 33 31 33 35 36 39 38 36 37 35 36 34 35 35 38 38 36 37 35 32 33 35 37 34 34 37 39 40 
1 2 1 2 5 2 3 4 7 7 8 7 2 1 1 1 2 1 1 3 6 5 6 9 8 8 10 11 9 14 12 14 22 19 21 19 21 21 24 26 28 28 28 26 30 28 27 24 27 29 33 34 34 36 33 30 27 29 28 26 29 26 22 24 24 20 16 18 19 18 19 23 28 34 35 36 36 37 39 40 
2 1 2 3 4 7 5 5 7 6 7 7 5 7 10 10 8 10 11 11 17 21 23 15 19 22 24 27 25 28 27 28 28 26 21 23 22 26 32 28 28 28 28 26 28 26 25 28 25 27 31 30 29 24 20 20 24 21 23 27 27 28 32 29 27 26 30 30 30 28 29 31 26 28 33 37 38 37 39 40 
1 3 3 6 5 5 8 10 11 10 10 11 13 11 11 9 11 12 6 8 6 7 6 7 7 7 5 8 4 4 3 3 4 6 8 8 12 18 15 12 6 7 13 18 21 19 19 21 18 22 27 29 30 34 37 36 36 35 35 35 37 37 35 32 32 34 35 35 35 36 38 37 36 36 36 33 33 36 38 40 
1 3 5 8 8 8 10 11 18 22 22 20 20 17 18 21 13 12 9 12 9 14 20 18 19 17 12 12 11 10 14 16 19 20 23 25 21 21 20 17 16 14 13 11 7 14 10 9 8 11 9 14 17 20 21 27 20 18 28 25 25 28 26 29 27 29 28 23 26 25 23 25 26 29 34 36 38 37 39 40 
1 2 3 5 6 6 8 9 10 8 8 6 9 8 10 10 10 11 16 18 17 24 22 21 19 17 19 15 17 16 18 20 17 19 14 19 17 20 22 25 24 30 29 27 26 27 28 25 21 23 22 19 15 11 12 12 9 10 14 16 17 17 15 16 14 13 16 19 23 26 29 32 35 36 37 38 37 38 39 40 
2 4 7 9 8 11 10 14 19 21 30 27 25 29 27 29 27 26 28 25 28 28 27 25 22 27 23 21 14 15 13 10 12 16 19 22 21 17 11 8 6 7 9 12 16 17 17 15 12 15 17 17 13 11 8 11 15 18 20 25 24 26 23 21 21 23 23 24 21 23 26 28 26 27 30 37 37 39 39 40 
1 2 3 2 2 3 4 7 7 11 16 14 12 9 8 10 7 7 6 12 7 6 10 11 14 22 18 16 17 12 12 17 20 17 10 9 8 5 4 4 5 4 5 7 6 10 7 7 4 5 5 7 10 11 16 22 21 24 21 19 17 16 15 20 26 31 32 32 28 28 26 28 28 33 34 36 37 38 38 40 
4 5 6 9 11 14 15 12 11 12 13 14 12 11 12 12 16 17 17 18 20 24 19 17 20 24 26 25 25 28 28 30 26 23 22 25 25 21 21 25 24 25 24 24 29 28 27 24 25 27 30 31 31 29 27 30 31 31 33 34 34 35 34 32 30 33 31 34 34 32 31 32 33 36 37 39 36 37 39 40 
